and is,1.0
the very,1.0
during the,1.0
and some,1.0
with her,1.0
it as,1.0
the great,1.0
of my,1.0
and you,1.0
a very,1.0
for all,1.0
album for,1.0
album that,1.0
sense of,1.0
with an,1.0
and so,1.0
title track,1.0
voice and,1.0
very good,1.0
as it,1.0
you get,1.0
very well,1.0
get this,1.0
first time,1.0
one of,1.0
on me,1.0
first heard,1.0
bit of,1.0
full of,1.0
worth the,1.0
has the,1.0
anyone who,1.0
the beginning,1.0
i first,1.0
great songs,1.0
best song,1.0
as well,1.0
still a,1.0
album of,1.0
get it,1.0
some great,1.0
song is,1.0
their best,1.0
is worth,1.0
his best,1.0
i listen,1.0
and more,1.0
5 stars,1.0
lyrics and,1.0
it all,1.0
love the,1.0
along with,1.0
track is,1.0
is also,1.0
rock and,1.0
best of,1.0
you will,1.0
is one,1.0
every song,1.0
are great,1.0
the greatest,1.0
well as,1.0
is definitely,1.0
released in,1.0
in its,1.0
a great,1.0
is my,1.0
in love,1.0
a classic,1.0
the more,1.0
best songs,1.0
collection of,1.0
this song,1.0
the best,1.0
recommend this,1.0
is another,1.0
and one,1.0
is great,1.0
must have,1.0
great album,1.0
best album,1.0
love this,1.0
love it,1.0
a must,1.0
